pricePerSquareFoot,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
169.0,Alpharetta,2010,4070.0,4.0,5.0,4070.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Forsyth County
196.0,Alpharetta,2013,0.06914600550964187,5.0,5.0,3012.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Forsyth County
216.0,Alpharetta,1988,0.05371900826446281,3.0,4.0,2340.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Fulton County
203.0,Alpharetta,1995,4423.0,7.0,5.0,4423.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Fulton County
205.0,Alpharetta,2013,0.06023875114784206,4.0,4.0,2624.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Forsyth County
197.0,Alpharetta,1993,4977.0,5.0,4.0,4977.0,1,3.0,1,One and One Half,1,1,0,SINGLE_FAMILY,Fulton County
230.0,Alpharetta,1999,3731.0,5.0,5.0,3731.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Fulton County
259.0,Alpharetta,1991,1846.0,4.0,6.0,1846.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Fulton County
240.0,Alpharetta,2017,0.08124426078971533,5.0,3.0,3539.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Fulton County
169.0,Alpharetta,1990,2659.0,3.0,3.0,2659.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Fulton County
